进水氨氮,出水氨氮,进水总氮,出水总氮,进水流量,出水流量,进水COD,出水COD,进水水温,出水水温,好氧池氨氮,好氧池硝氮,好氧池-MLSS,好氧池进水DO,好氧池出水DO
24.74302609584513,16.195689295690613,2289.447,77.37790855255837,22.742396143709016,0.1881,7.1113,6825.77,0.4636,1.2801,1.1244,5.6627,6925.0938,0.5425,1.9915
24.243201301081974,37.859733789599034,2266.9509,148.3287794472056,22.752617022963364,0.1979,7.288,6753.9272,0.4432,1.2558,1.1499,5.802,6921.5601,0.5531,1.783
22.290527575984214,37.14442450021373,2205.9062,140.05091339738257,22.820099115829727,0.194,7.1486,6806.1406,0.4404,1.1463,1.1166,6.4498,6896.8271,0.4934,1.7913
21.9185815857372,32.79358154054738,2121.2632,88.32143321506297,22.733627015540566,0.1901,6.9072,6779.0527,0.3831,1.1376,1.2284,6.0474,6875.2354,0.5704,1.7202
24.799245786888058,28.751960246758866,1970.0741,101.4416791338101,22.7397558420067,0.2018,7.1898,6783.3711,0.4365,1.1255,1.2049,6.4145,6877.5908,0.4443,1.6115
19.31443847073866,13.710614398850538,2355.2117,98.94203456751745,22.865024283866454,0.2018,7.0544,6740.187,0.4055,1.1263,1.3737,5.9041,6901.9312,0.6167,1.6221
24.235012964237203,34.152402912003865,2215.8489,103.08221647570333,22.826485620098556,0.1901,6.7364,6838.3325,0.44,0.9735,1.3364,6.1809,6866.5986,0.6308,1.5043
24.706712363246655,23.76882073354411,1506.3997,129.92188835877334,22.804815351348655,0.2038,6.6108,6815.1699,0.44,0.9822,1.517,5.7314,6868.9541,0.4031,1.4929
24.472206920626817,27.202653836332214,1503.4448,83.62416575742536,22.78873338712375,0.1999,6.5381,6803,0.429,1.0136,1.6151,5.2917,6910.1753,0.5888,1.5035
23.670536600671582,24.333021185936452,1576.4944,65.8116903203225,22.789680481545744,0.1881,6.8385,6788.8672,0.3862,0.9983,1.6721,5.7,6912.5308,0.4828,1.4917
24.714918473717198,30.795454576160086,1526.8341,86.85603863510205,22.831474196945024,0.2018,6.6775,6849.7173,0.4914,0.9728,1.5602,5.7706,6875.6274,0.6893,1.5008
20.79587716775604,22.544285691044358,1454.6616,140.75607526165723,22.91487324709645,0.1999,6.4027,6752.3569,0.5335,0.9221,1.4738,6.283,6891.7236,0.5857,1.4199
22.169728137640302,25.569980855986376,1555.7566,110.44119530820458,22.838945943927666,0.1901,6.3242,6809.6738,0.3843,1.0128,1.4247,6.6559,6864.6357,0.7038,1.5373
22.458108664986558,14.344895414220769,1563.755,138.70549883171768,22.86016612064973,0.1901,6.2908,6861.1025,0.4808,0.9885,1.4169,6.862,6899.9683,0.5837,1.48
23.619151564196827,33.5862500476014,1515.2888,143.39348080002958,22.755,0.2038,6.4047,6803.3926,0.5064,0.9476,1.4169,6.8993,6887.4053,0.5017,1.5114
24.319546382705116,21.169720755096563,1385.5112,145.55705441333362,22.74732826965789,0.1881,6.0513,6833.6221,0.4302,0.9465,1.5131,5.0817,6838.3325,0.5456,1.7842
20.384764328780903,11.615994169265221,1760.6248,128.9323059938681,22.70249126728615,0.2018,6.0572,6796.3262,0.5845,1.0438,1.5798,5.0463,6876.0205,0.5476,1.6001
22.31424948788572,25.687612128559934,1916.9614,145.82074809212784,22.660041917293917,0.1901,6.1573,6828.9106,0.4153,1.0148,1.3364,5.7726,6862.6724,0.4341,1.7202
24.688298352523944,14.088425848473769,1773.6989,44.79061201744459,22.662534472084978,0.2038,6.44,6838.7251,0.4675,1.1796,1.303,5.696,6816.3477,0.5087,1.8039
18.58331784399844,20.92765696658941,1865.2689,121.33224222221446,22.73216446318475,0.2018,6.1298,6847.7539,0.4577,1.3488,1.2284,5.9708,6833.6221,0.5668,1.9943
22.209440045037397,32.60435439292259,1571.6731,63.85330044024775,22.66432113690679,0.1901,6.12,6827.7329,0.5751,1.4855,1.1539,6.1828,6759.0308,0.6312,1.9939
24.653291697313545,24.67620971881647,1527.3264,106.93924865200697,22.655038208244342,0.1881,6.0847,6784.5488,0.4522,1.3532,1.1126,6.2849,6760.2085,0.577,2.1207
18.721071747580943,15.32926561052695,1500.4139,112.71013365872037,22.737551897428755,0.2018,6.1652,6860.3174,0.5213,1.4128,1.1794,5.9748,6830.8735,0.5868,2.1568
22.33568457980892,17.00822303150946,2461.9355,83.35661323790612,22.661893568117005,0.1979,6.0926,6821.4517,0.495,1.5887,1.0439,6.2182,6802.2148,0.643,2.1195
19.043596602450393,26.702329137525545,2021.3597,95.09511331389572,22.648537310221055,0.1881,6.1181,6801.0371,0.4322,1.5169,1.0596,5.6293,6777.4824,0.5672,2.3134
20.086954062446452,29.030745778549793,2383.5715,39.4950148941452,22.677356005467992,0.1999,6.0592,6858.354,0.4176,1.5455,1.0989,4.9148,6774.7344,0.4738,2.4222
20.283227781577462,10.795402295652359,2295.5425,117.6214754054221,22.65880923887599,0.2038,6.0984,6858.7471,0.5813,1.5208,1.2775,4.1296,6734.6904,0.5967,2.4065
19.829346912434936,12.148408450475785,2097.1555,115.04726762586756,22.716285981416494,0.1881,6.2221,6860.3174,0.4534,1.3708,1.1696,4.9776,6797.1108,0.5645,2.4975
20.62150973529451,23.321842810561208,1992.8965,112.2690849929457,22.724238958825467,0.2038,6.0965,6795.541,0.475,1.4026,1.4287,4.059,6775.9121,0.6685,2.6177
24.0752,32.5414,2055.8867,138.7,22.625479292115667,0.192,6.12,6874.8428,0.4365,1.3021,1.5877,4.0197,6776.6973,0.6328,2.5863
26.953960277713495,32.68606106637283,2054.6475,157.0423635284959,22.712389691748143,0.1999,6.1279,6833.229,0.4176,1.4215,1.3187,4.534,6728.0166,0.6446,2.4571
27.217798484456615,33.79958754078476,1261.1243,151.7072157773104,22.639018536473934,0.2018,6.1318,6823.8071,0.4636,1.4015,0.8889,5.5272,6709.1729,0.5633,2.5168
28.22951722593391,36.54541861025654,1232.7634,167.63510742982993,22.635960164075755,0.2018,6.1966,6916.064,0.5472,1.3382,0.9949,4.6361,6713.0991,0.6473,2.569
24.971054035775573,35.98086090961928,1267.7899,144.24012253961527,22.680557581912858,0.2018,6.0965,6913.3154,0.3913,1.3704,1.0361,4.5006,6757.0679,0.6069,2.3358
24.680725444160654,38.23040760746696,2603.4451,158.90925150300905,22.695763848917412,0.2018,6.336,6909.7827,0.4294,1.2719,0.8948,5.5253,6660.4922,0.5225,2.2278
27.623654431864217,36.178067291518545,2580.0403,142.740552784945,22.639394856733297,0.1901,5.9807,6933.3374,0.557,1.2334,0.9674,5.1896,6741.7573,0.7517,2.1187
26.233831430806504,33.27840061501089,2089.5181,156.81951015720261,22.620328954869464,0.196,5.8884,6940.7969,0.4259,1.1007,1.2186,4.2926,6740.187,0.5338,2.1607
27.762380604438388,37.181317109662736,1877.0603,143.69006047932703,22.68785146784916,0.2018,5.9591,6898.7905,0.3623,1.0218,1.1009,5.1543,6719.3799,0.7023,1.9083
29.07499526473132,38.29315264601592,1910.7705,170.316217055781,22.693587483394566,0.2018,6.0592,6846.5771,0.4612,0.9119,1.1009,5.2249,6739.4019,0.4934,1.8117
29.087780365025264,37.07106769010599,1475.5354,167.53894650495295,22.604408195808176,0.192,5.9512,6911.353,0.3537,1.001,1.2599,4.9796,6729.9795,0.5405,1.6735
25.226325711441984,39.36668624998323,1346.3101,177.97996105552406,22.626767286278113,0.2038,6.0965,6928.6265,0.3591,0.9107,1.1872,5.5665,6726.8389,0.6022,1.6366
28.848513220581964,33.61701397861526,1252.2283,160.69974840508098,22.60122346412603,0.1901,6.1887,6846.1841,0.5488,0.7721,1.1715,5.9061,6723.3057,0.5091,1.4262
26.801955981004696,38.91595094073946,1357.292,153.59850349754808,22.650080230509815,0.2038,6.0278,6942.7598,0.4035,0.809,1.3953,5.5292,6705.6392,0.6316,1.3587
26.2189964699455,38.51006999045811,1459.5146,149.89333776540875,22.65981427264247,0.196,5.8864,6910.5679,0.4027,0.7878,1.2716,5.7726,6733.9053,0.6324,1.4266
27.02172623741595,39.74931056977891,1396.108,154.2134556299567,22.599395281264897,0.2018,5.753,6872.8799,0.3792,0.7313,1.2638,6.1455,6750.0015,0.5146,1.3335
29.616259273769344,34.63457730075543,1300.4298,158.83807296042977,22.632839231345258,0.2038,5.5822,6853.6436,0.3819,0.7639,1.3835,5.5959,6761.3862,0.7474,1.4972
28.714488039995572,38.76970965604951,1298.688,160.64854392590803,22.602819208671903,0.2018,5.5135,6908.9971,0.3945,0.7619,1.5111,5.3898,6727.2319,0.6787,1.3037
29.1059200887705,34.34064179353769,2348.8774,150.35213789068789,22.6387954162227,0.194,5.4036,6896.042,0.4035,0.672,1.4346,5.7,6759.4238,0.6838,1.1498
29.165530178153222,38.126295122488564,2309.4216,151.28791810421453,22.612651586267933,0.1979,5.3722,6929.4121,0.4463,0.6175,1.4679,5.8393,6682.4771,0.5762,1.3375
29.78567672632303,39.44632504254772,1050.9785,165.05698625102218,22.587238190326907,0.2038,5.378,6947.8633,0.3823,0.74,1.625,5.1543,6730.3721,0.7458,1.1584
26.811084188015013,35.76883461011441,1023.6292,185.02900908980226,22.6456119075891,0.1881,5.435,6971.8105,0.3945,0.6465,1.515,5.7333,6739.4019,0.6092,1.3441
28.525071513237744,36.9092607662108,1018.9233,158.4569353366442,22.57533963056867,0.194,5.4369,6954.9297,0.4781,0.7694,1.784,4.8127,6739.0088,0.5735,1.2998
26.567187414343742,39.67693437626941,1174.2563,165.1200872612112,22.612365105200098,0.2038,5.4468,6827.7329,0.3847,0.7451,1.625,5.5999,6763.7422,0.5386,1.4305
30.365302933403584,35.47259130951944,1189.8214,160.0736273085936,22.595022340298886,0.2018,5.4428,6920.3823,0.3909,0.8228,1.7015,5.3623,6783.3711,0.6159,1.5153
30.519825947014688,38.96665622217632,1113.6196,166.26381116873137,22.64768119472415,0.2018,5.3074,6918.0269,0.4133,0.778,1.7447,5.2249,6739.7944,0.619,1.4729
26.038065892706744,34.962831325785075,1045.4773,186.50170131702714,22.618673129562286,0.1979,5.6136,6943.1523,0.3917,0.7533,1.8801,4.7107,6755.1055,0.5837,1.4081
27.500925902153035,36.348929088177634,1053.1841,184.8632454696106,22.607032777670153,0.1979,5.541,6857.9619,0.4055,1.0081,2.1,4.4653,6758.2456,0.6237,1.5781
26.808111643866127,40.17142366555279,1168.2679,185.61040327342667,22.590465337275894,0.2038,5.4801,6980.0552,0.5111,1.0246,2.2963,4.0236,6793.9707,0.7596,1.6064
30.73982352531919,39.13798196924498,1140.7649,168.41600768946995,22.6552,0.1901,5.5704,6980.0552,0.4216,1.1789,2.259,4.1257,6831.2661,0.7588,1.6189
28.701400610926626,40.455170823938246,1060.7109,177.91695484396686,22.336259973456407,0.2038,5.7883,6932.1597,0.4714,1.0014,1.7957,4.534,6834.4067,0.5943,1.8317
30.568364161830356,37.74138429030638,1060.0928,193.62900028866162,22.53609692415609,0.1901,5.6391,7022.4541,0.4867,0.9928,1.5268,5.4291,6861.4956,0.8012,1.8148
30.342605654905324,35.57287913672887,1057.058,163.9034490661629,22.370723659389405,0.1901,5.643,7033.4463,0.4651,1.1734,1.7506,4.4692,6847.3618,0.7294,1.617
28.394532847245888,39.99192946721201,1076.4402,189.97190327553415,22.1720972020375,0.2038,5.8217,7002.8247,0.4161,1.0085,1.4699,5.3231,6901.5386,0.5386,1.6134
30.17920679951984,40.881015244612875,1066.2573,186.20599055567237,22.54984584582808,0.1999,5.6136,7042.8682,0.4596,1.0599,1.6034,4.0276,6908.2124,0.5201,1.4796
28.43250138325648,36.12431365169279,1088.1359,164.8470069061122,22.498393496105688,0.192,5.5724,7049.1494,0.4357,0.9351,2.7949,1.939,6874.8428,0.6151,1.3873
30.062978896465452,40.404079360365806,1049.5704,180.83868284755545,22.160959179598365,0.2018,5.6509,7013.0317,0.517,0.864,1.886,3.6487,6961.604,0.5099,1.29
31.478546554884826,40.52156733431736,1044.1564,172.27096879086807,22.44344807759117,0.2018,5.5096,7031.0908,0.5704,1.1899,1.5229,3.8902,6996.1504,0.5319,1.2158
29.364377635676735,41.81637384135766,1031.6707,182.76546318621274,22.416341350478767,0.196,5.4036,6954.5371,0.5244,0.7282,1.1283,3.7488,6996.1504,0.5205,1.2546
30.637073091006425,39.04043021244339,1059.4202,186.13560442903284,22.11935886829083,0.1979,5.4055,7025.5947,0.5582,0.581,0.6788,4.5693,7002.8247,0.6642,1.224
30.015253993109482,42.11349419390343,1027.1912,191.08595500406196,22.17378570251573,0.1881,5.537,6972.5952,0.4494,0.9684,1.6544,3.6487,7048.3643,0.5927,1.5243
29.64301278068443,37.62432814746165,1037.2803,196.55900734460943,22.052759216069862,0.194,5.645,6950.2188,0.4895,0.7506,2.2492,2.522,7103.3262,0.5444,2.0363
28.195447452976744,38.51406893770832,1029.7594,198.11390587746354,22.172111283072645,0.2038,5.5469,6910.9604,0.5417,1.0269,2.1216,2.7929,7114.7109,0.6461,2.6145
31.175215527088167,38.34464447304818,1021.7132,199.91284079377238,22.36587211779269,0.1901,5.7412,6888.1904,0.387,1.0654,1.9017,2.8636,7104.8965,0.6599,2.958
30.678165228541285,36.66466924397255,1035.0369,166.8585526841733,22.398468981343186,0.196,5.645,6915.2788,0.4267,0.8114,1.4601,3.2718,7138.6582,0.694,3.0982
28.002580781212263,37.56693278212669,1014.8433,204.85011350554956,22.29725339817127,0.2038,5.9237,6853.6436,0.5193,0.9013,1.833,3.3032,7142.9766,0.6261,3.3141
29.136436650550312,38.98295014561325,1011.5535,187.18067523680784,22.53723841399377,0.196,5.8511,6810.8516,0.5401,0.8267,1.7624,3.3366,7123.3477,0.6815,3.2725
29.572791460567014,37.122723450572664,1015.3219,205.7929327061737,21.99903908119167,0.2018,6.23,6790.0449,0.676,0.9441,1.5994,2.8636,7119.4219,0.7568,3.4178
32.395930770898644,39.80050322157486,989.6589,193.29239416402672,22.442382672878068,0.2058,5.9924,6748.8237,0.5119,0.7525,1.8782,2.7929,7145.7251,0.6595,3.1186
28.681635113529587,39.31287899055574,997.1564,190.12903241801712,22.302468573453154,0.2058,6.0965,6808.4961,0.6253,0.8514,1.3305,4.3357,7086.8374,0.5888,3.0479
28.964179979950234,40.401632750082555,1017.0055,178.00545294041322,21.935522211852962,0.194,6.122,6778.6606,0.5515,0.8106,1.7035,3.6134,7100.9707,0.6712,2.8666
29.97106518408867,37.70120290741726,990.1938,192.86531661464397,22.502019907153215,0.2038,6.1985,6780.623,0.4628,1.1345,1.3403,3.3445,7114.7109,0.6159,2.7857
30.485994800286594,43.231910799285664,978.7887,178.11751715438658,22.346578115736055,0.194,6.2947,6744.8979,0.5719,1.2001,1.89,3.4446,7138.2651,0.5201,2.6381
28.69688551734559,43.2671396110053,984.3071,198.9319920490678,22.07406758393738,0.2018,6.1613,6769.2383,0.5378,0.9645,1.5523,4.2278,7081.7339,0.6858,2.5227
32.99527150648272,42.39876550816607,1002.333,211.01362937311217,22.273160322760198,0.1901,6.3222,6806.5332,0.4722,0.8036,1.3423,4.0923,7091.9404,0.4816,2.3743
28.70803833962365,41.7593203032662,998.396,184.65165065834603,22.09582295216414,0.2038,6.1298,6766.8823,0.634,0.897,1.1303,3.4426,7076.6304,0.5982,2.3319
32.361507112908285,41.319902460019634,956.7734,179.9491991311571,22.066497415314142,0.2018,6.1946,6858.354,0.5668,0.6387,1.2697,3.953,7100.5781,0.6077,1.8404
31.461602062632622,42.56652809687354,960.4871,210.0665060467791,21.99414228788355,0.1881,6.1887,6781.0156,0.6701,0.7827,1.1244,3.9942,7077.8086,0.6501,2.0527
30.99914508162874,40.752276746102176,980.4836,178.8421899090963,22.172045961406923,0.196,6.2574,6826.1621,0.4887,0.769,1.8409,3.5113,7114.3188,0.5704,1.7457
28.691528310662164,38.99839180891844,959.5888,177.41636669720816,22.44147670002128,0.196,6.3988,6816.7402,0.5079,0.6359,1.5523,3.9549,7048.7568,0.6999,1.754
29.80108583561147,39.377167388764036,923.4355,176.02501623551683,22.36873839659675,0.2038,6.4027,6852.8589,0.4612,0.7231,1.4738,3.7822,7122.1699,0.6088,1.5801
31.566267799014106,41.590048375554304,913.2264,178.99532513845162,21.873658038042826,0.194,6.3968,6753.1421,0.4502,0.7168,1.7565,3.6095,7149.2583,0.5181,1.5565
28.866612151193912,40.13068318733331,914.9648,194.16391612422365,22.05140369351211,0.2018,6.4341,6797.5039,0.5829,0.7431,1.303,4.8834,7125.3101,0.7612,1.5832
30.77958879792188,42.40278530373808,875.6647,192.71112761533925,21.903320896559293,0.196,6.2928,6812.8145,0.5264,0.7423,1.3462,4.9835,7156.3252,0.5531,1.2452
28.9779,38.5187,1003.6107,178.5,22.092921345830828,0.1999,6.3968,6789.6523,0.4773,0.8452,2.4337,2.7242,7209.3232,0.612,1.3049
29.674536530413537,38.69178671846026,961.5182,193.41232705799186,21.86611768257591,0.192,6.5283,6790.4375,0.5417,1.0057,1.676,4.1925,7209.7158,0.7706,1.3064
29.689225299406548,38.5295725106309,931.4181,181.6108291273364,22.120699852125092,0.192,6.4949,6795.9341,0.4204,0.7988,2.3002,2.9951,7197.1538,0.5719,1.4635
29.304681564013396,38.6965462647399,924.6973,186.804972602012,22.284292068978136,0.194,6.8385,6817.5254,0.4369,1.0815,1.8095,3.4721,7176.7388,0.5747,1.3316
29.879321406259994,38.70039911439735,923.2381,207.69651210112443,21.799657296033907,0.2038,6.8129,6759.0308,0.6328,0.9139,1.3992,3.6821,7204.6123,0.7085,1.4038
29.674671162215866,38.69597166508785,895.4245,183.98361026959626,21.838074112005035,0.1999,6.811,6799.8594,0.5452,0.915,1.3344,3.4092,7223.8486,0.6669,1.511
29.427334433648085,38.80069942320143,318.2431,212.58557018024638,22.016406840934657,0.2018,6.9837,6816.3477,0.5762,1.0034,1.7113,3.4407,7222.6709,0.6151,1.5255
29.993520682461405,38.69245913380118,987.4067,214.64748558231128,22.31060857831674,0.2018,6.9503,6747.2534,0.63,0.9708,1.5386,4.5006,7199.5088,0.5539,1.2805
29.196222093059895,38.747018928789444,1081.7799,201.4985791884712,22.284991341782963,0.1999,7.1152,6757.4604,0.4404,0.9147,1.8507,3.8529,7266.6406,0.5974,1.4062
30.10095819028812,39.00315080533272,1062.5254,200.2251187356801,21.813245203983655,0.192,7.1093,6798.6816,0.5511,1.0258,1.4031,4.4378,7236.4116,0.5715,1.3108
30.096779558415143,38.85564857556506,424.9139,214.67368607661547,22.00425961964089,0.194,7.4234,6757.0679,0.5464,1.1773,2.3571,2.891,7209.3232,0.5601,1.3677
29.615123977746208,38.73959812852549,310.6953,190.97936934272238,22.166495955313703,0.2018,7.5628,6795.1484,0.5668,1.372,1.8742,3.3759,7192.4424,0.6347,1.4391
29.20241059227413,38.682730672469624,911.9962,216.27825008840995,22.190048434594978,0.2038,7.394,6738.2241,0.5857,1.0277,1.7113,3.8529,7226.5967,0.63,1.4599
29.660008502268614,39.04313863198171,905.4504,210.03081785544566,21.883842625049937,0.2038,7.6315,6691.5073,0.4914,1.0823,1.5621,3.7528,7265.0703,0.5849,1.456
29.941008858610555,39.08241054425012,885.9855,204.99863341952118,21.828120640279693,0.192,7.4882,6733.1201,0.4777,1.076,1.5818,4.3652,7204.2197,0.4149,1.4018
29.51607746706343,38.792309974431284,906.316,207.77297579551083,22.10131694886028,0.192,7.8651,6736.2612,0.5617,1.2071,2.0215,3.4407,7242.6929,0.5005,1.35
29.79745203739444,39.04488949926514,892.4802,208.03535354336452,22.162000733560863,0.1901,7.9632,6707.21,0.5857,1.4085,1.4758,4.6361,7243.4785,0.4977,1.4815
29.280036277972386,38.88966424426887,876.7435,203.15431867281373,22.210473732019288,0.194,7.8317,6716.2393,0.7215,1.1416,1.8566,3.8548,7260.3589,0.6006,1.4749
29.743419627685135,38.993300963827004,873.8103,189.76477634565137,21.966678703703565,0.2018,7.7689,6659.7075,0.5264,1.1023,2.2472,3.0304,7263.8921,0.5079,1.5628
29.787219539159313,38.80143743964415,872.7654,214.0391474126494,21.92919010214902,0.194,7.8631,6676.1958,0.6171,1.3269,1.835,3.6801,7288.2324,0.5452,1.3712
29.46100919754494,38.66511535942179,851.5271,208.76564158116238,21.797304023825003,0.1999,7.8376,6678.5513,0.5295,0.9072,1.674,3.4073,7284.6992,0.5052,1.5644
29.91336207376535,39.08516503778933,849.7592,193.71963417612972,21.86432632132258,0.192,7.8278,6682.084,0.4432,1.131,0.8967,5.1209,7241.5151,0.4954,1.4972
29.795684352632566,38.869702405813875,813.4247,195.32930959818165,22.206031497627094,0.1901,8.0653,6745.6831,0.5896,1.2425,1.4876,4.7107,7272.1367,0.4498,1.7198
30.229325138204093,38.67792986595936,279.0582,214.2096432029431,21.97170968565554,0.1901,8.132,6697.3955,0.5252,1.1459,2.3277,2.7949,7271.7441,0.5605,1.6967
29.514400308616008,38.87886594612112,952.3024,205.48132664825835,21.75815552524011,0.1999,8.2125,6698.9658,0.4754,1.4164,1.517,4.4987,7262.7144,0.7415,1.9464
29.85075313416075,38.79509650892914,952.34,190.521198062527,21.989839024335676,0.194,8.3067,6652.248,0.5283,1.3351,1.042,5.0856,7301.9727,0.5401,1.8592
30.373849361970166,39.096839816346794,897.5329,196.85164469166756,21.87596314842999,0.192,8.4088,6652.248,0.5641,1.5051,2.1216,3.0638,7276.0625,0.526,1.9157
29.737804751653652,38.736042065157584,812.4498,213.10259812766125,21.847095998609074,0.1881,8.4049,6663.6338,0.5967,1.4811,1.8566,4.1571,7265.8555,0.4239,1.9271
29.529896210651458,39.0378153349507,843.5031,209.95412004368458,21.842888339157422,0.192,8.3087,6678.5513,0.5672,1.5577,1.9822,3.2012,7338.4829,0.4714,1.8521
29.510830526150414,38.83297035146049,869.1459,192.29599143144708,21.98781255891097,0.2038,8.556,6657.3521,0.5653,1.9789,1.2559,4.8127,7313.3584,0.4518,2.0414
30.35185873958517,39.09950848533626,896.5262,202.8255013404501,22.09130048929084,0.1881,8.2694,6636.9375,0.6253,1.3214,2.3866,2.8243,7335.3423,0.5672,2.0072
29.623898401473507,39.041037950771184,887.8479,201.63159091430268,21.883402522921457,0.1999,8.2773,6649.1074,0.6073,1.2103,2.0529,3.1973,7339.6606,0.5221,2.1654
30.39296154856456,38.948377498387785,903.9539,210.95047926709333,21.809079360836225,0.2018,8.4873,6607.1016,0.59,1.1392,1.3894,4.4673,7306.6836,0.5268,2.3236
30.20259634811252,38.914856460046515,912.7491,214.58489071322208,21.671902639053318,0.1901,8.611,6621.6274,0.5692,1.8981,1.3541,4.4339,7367.1416,0.4549,2.1937
29.697404303787085,38.734622444314034,886.4053,210.23232452893345,22.031101661126595,0.2018,8.4166,6660.4922,0.5825,1.266,1.2049,4.055,7370.2822,0.5723,2.3735
